,X,Y,Z
811,526789.55,710768.66,8.586
812,526793.66,710759.54,9.360000000000001
813,526797.76,710750.42,9.792000000000002
814,526801.87,710741.31,9.873000000000001
815,526805.98,710732.19,9.864
816,526810.09,710723.07,9.909
817,526814.19,710713.95,9.855
818,526818.3,710704.84,10.035
819,526822.41,710695.72,10.494
820,526826.51,710686.6,10.944
821,526830.62,710677.48,10.872
822,526834.73,710668.37,11.043
823,526838.84,710659.25,11.016
824,526842.94,710650.13,9.153
825,526847.05,710641.01,7.884
826,526851.16,710631.89,8.928
827,526855.26,710622.78,8.901000000000002
828,526859.37,710613.66,8.541
829,526863.48,710604.54,8.253
830,526867.59,710595.42,8.181000000000001
831,526871.69,710586.31,7.191000000000001
832,526875.8,710577.19,6.174
833,526879.91,710568.07,5.6160000000000005
834,526884.02,710558.95,6.471
835,526888.12,710549.84,6.633
836,526892.23,710540.72,6.084
837,526896.34,710531.6,3.9509999999999996
838,526900.44,710522.48,3.132
839,526945.62,710422.19,1.179
840,526949.73,710413.07,3.024
841,526953.84,710403.95,7.839000000000001
842,526957.94,710394.84,9.828
843,526962.05,710385.72,10.287
844,526966.16,710376.6,11.484
845,526970.27,710367.48,12.591000000000001
846,526974.37,710358.37,13.212
847,526978.48,710349.25,12.834
848,526982.59,710340.13,12.51
849,526986.69,710331.01,12.438
850,526990.8,710321.9,11.682
851,526994.91,710312.78,9.378
852,526999.02,710303.66,5.9399999999999995
853,527003.12,710294.54,3.9690000000000003
854,527007.23,710285.42,3.654
855,527011.34,710276.31,3.6270000000000002
856,527015.45,710267.19,5.346
857,527019.55,710258.07,5.3100000000000005
858,527023.66,710248.95,7.685999999999999
859,527027.77,710239.84,7.416
860,527031.87,710230.72,8.118
861,527035.98,710221.6,8.154
862,527040.09,710212.48,8.406
863,527044.2,710203.37,7.920000000000001
864,527048.3,710194.25,7.470000000000001
865,527052.41,710185.13,7.2989999999999995
866,527056.52,710176.01,7.479000000000001
867,527060.62,710166.9,5.094
868,527064.73,710157.78,1.881
869,527068.84,710148.66,1.971
870,527072.95,710139.54,1.449
871,526609.74,711192.18,6.228
872,526613.84,711183.06,5.877000000000001
873,526617.95,711173.94,6.579
874,526622.06,711164.82,7.011
875,526626.17,711155.71,6.003
876,526630.27,711146.59,6.354
877,526634.38,711137.47,6.462
878,526638.49,711128.35,5.076
879,526642.59,711119.24,5.103
880,526646.7,711110.12,5.607
881,526650.81,711101.0,4.797000000000001
882,526654.92,711091.88,3.906
883,526659.02,711082.77,3.51
884,526663.13,711073.65,2.646
885,526667.24,711064.53,2.763
886,526671.34,711055.41,2.8440000000000003
887,526675.45,711046.29,2.826
888,526679.56,711037.18,2.781
889,526683.67,711028.06,3.078
890,526687.77,711018.94,3.096
891,526691.88,711009.82,3.2760000000000002
892,526695.99,711000.71,3.636
893,526700.09,710991.59,3.906
894,526704.2,710982.47,3.339
895,526708.31,710973.35,3.2760000000000002
896,526712.42,710964.24,3.024
897,526716.52,710955.12,3.1410000000000005
898,526720.63,710946.0,2.9250000000000003
899,526724.74,710936.88,3.645
900,526728.85,710927.77,2.988
901,526732.95,710918.65,2.394
902,526737.06,710909.53,4.6080000000000005
903,526741.17,710900.41,3.384
904,526745.27,710891.3,5.013000000000001
905,526749.38,710882.18,5.805000000000001
906,526753.49,710873.06,6.201
907,526757.6,710863.94,6.111
908,526761.7,710854.82,6.192
909,526765.81,710845.71,6.219
910,526769.92,710836.59,6.327
911,526774.02,710827.47,6.399
912,526778.13,710818.35,6.696000000000001
913,526782.24,710809.24,6.831
914,526786.35,710800.12,7.056
915,526790.45,710791.0,7.5600000000000005
916,526794.56,710781.88,8.082
917,526798.67,710772.77,8.802
918,526802.77,710763.65,9.225
919,526806.88,710754.53,9.648000000000001
920,526810.99,710745.41,10.017000000000001
921,526815.1,710736.3,10.314000000000002
922,526819.2,710727.18,10.520999999999999
923,526823.31,710718.06,10.26
924,526827.42,710708.94,10.467
925,526831.52,710699.83,11.079
926,526835.63,710690.71,11.403
927,526839.74,710681.59,11.493
928,526843.85,710672.47,11.124
929,526847.95,710663.35,10.278
930,526852.06,710654.24,10.539000000000001
931,526856.17,710645.12,11.268
932,526860.28,710636.0,9.945
933,526864.38,710626.88,9.270000000000001
934,526868.49,710617.77,8.793
935,526872.6,710608.65,8.604000000000001
936,526876.7,710599.53,8.568
937,526880.81,710590.41,8.073
938,526884.92,710581.3,7.488
939,526889.03,710572.18,7.074000000000001
940,526893.13,710563.06,7.263000000000001
941,526897.24,710553.94,7.65
942,526901.35,710544.83,7.407000000000001
943,526905.45,710535.71,6.363
944,526909.56,710526.59,5.553
945,526913.67,710517.47,5.6160000000000005
946,526917.78,710508.36,5.3100000000000005
947,526921.88,710499.24,3.483
948,526954.74,710426.3,1.323
949,526958.85,710417.18,1.233
950,526962.95,710408.06,4.553999999999999
951,526967.06,710398.94,6.930000000000001
952,526971.17,710389.83,7.713
953,526975.28,710380.71,9.629999999999999
954,526979.38,710371.59,11.142000000000001
955,526983.49,710362.47,12.231
956,526987.6,710353.36,12.267000000000001
957,526991.71,710344.24,12.24
958,526995.81,710335.12,12.429
959,526999.92,710326.0,11.844000000000001
960,527004.03,710316.88,9.909
961,527008.13,710307.77,5.859
962,527012.24,710298.65,4.3020000000000005
963,527016.35,710289.53,4.032000000000001
964,527020.46,710280.41,4.041
965,527024.56,710271.3,5.4270000000000005
966,527028.67,710262.18,5.553
967,527032.78,710253.06,6.714
968,527036.88,710243.94,6.651
969,527040.99,710234.83,7.164
970,527045.1,710225.71,7.857
971,527049.21,710216.59,8.244
972,527053.31,710207.47,7.884
973,527057.42,710198.36,7.056
974,527061.53,710189.24,6.795
975,527065.63,710180.12,6.9030000000000005
976,527069.74,710171.0,5.409
977,527073.85,710161.89,1.773
978,527077.96,710152.77,1.845
979,526618.85,711196.28,8.1
980,526622.96,711187.17,6.606
981,526627.07,711178.05,7.398000000000001
982,526631.18,711168.93,7.425
983,526635.28,711159.81,6.930000000000001
984,526639.39,711150.7,7.731
985,526643.5,711141.58,8.172
986,526647.6,711132.46,7.488
987,526651.71,711123.34,7.479000000000001
988,526655.82,711114.23,7.2540000000000004
989,526659.93,711105.11,6.642
990,526664.03,711095.99,6.984
991,526668.14,711086.87,7.407000000000001
992,526672.25,711077.75,6.147
993,526676.36,711068.64,5.769
994,526680.46,711059.52,6.201
995,526684.57,711050.4,5.238
996,526688.68,711041.28,4.995
997,526692.78,711032.17,5.5440000000000005
998,526696.89,711023.05,5.6160000000000005
999,526701.0,711013.93,5.409
1000,526705.11,711004.81,4.95
1001,526709.21,710995.7,5.976
1002,526713.32,710986.58,5.643
1003,526717.43,710977.46,5.867999999999999
1004,526721.53,710968.34,6.210000000000001
1005,526725.64,710959.23,6.12
1006,526729.75,710950.11,5.319
1007,526733.86,710940.99,5.832000000000001
1008,526737.96,710931.87,5.517
1009,526742.07,710922.76,6.03
1010,526746.18,710913.64,6.867
1011,526750.28,710904.52,6.579
1012,526754.39,710895.4,5.994000000000001
1013,526758.5,710886.28,6.453
1014,526762.61,710877.17,6.399
1015,526766.71,710868.05,6.210000000000001
1016,526770.82,710858.93,6.156
1017,526774.93,710849.81,6.012
1018,526779.03,710840.7,6.156
1019,526783.14,710831.58,6.309
1020,526787.25,710822.46,6.417
1021,526791.36,710813.34,6.633
1022,526795.46,710804.23,6.867
1023,526799.57,710795.11,7.281
1024,526803.68,710785.99,7.218
1025,526807.79,710776.87,8.262
1026,526811.89,710767.76,8.235000000000001
1027,526816.0,710758.64,8.514000000000001
1028,526820.11,710749.52,9.036
1029,526824.21,710740.4,9.207
1030,526828.32,710731.29,9.81
1031,526832.43,710722.17,9.963000000000001
1032,526836.54,710713.05,9.801
1033,526840.64,710703.93,9.297
1034,526844.75,710694.81,8.982000000000001
1035,526848.86,710685.7,10.251000000000001
1036,526852.96,710676.58,10.557
1037,526857.07,710667.46,10.422
1038,526861.18,710658.34,10.593
1039,526865.29,710649.23,10.782
1040,526869.39,710640.11,8.721
1041,526873.5,710630.99,7.821
1042,526877.61,710621.87,8.343
1043,526881.71,710612.76,8.784
1044,526885.82,710603.64,9.747
1045,526889.93,710594.52,9.153
1046,526894.04,710585.4,8.568
1047,526898.14,710576.29,7.938000000000001
1048,526902.25,710567.17,7.731
1049,526906.36,710558.05,7.929
1050,526910.46,710548.93,7.965
1051,526914.57,710539.82,7.839000000000001
1052,526918.68,710530.7,7.614000000000001
1053,526922.79,710521.58,7.893
1054,526926.89,710512.46,7.973999999999999
1055,526931.0,710503.34,6.237
1056,526935.11,710494.23,4.383
1057,526939.22,710485.11,3.339
1058,526963.86,710430.4,1.683
1059,526967.97,710421.29,0.6930000000000001
1060,526972.07,710412.17,0.8370000000000001
1061,526976.18,710403.05,3.8070000000000004
1062,526980.29,710393.93,5.472
1063,526984.39,710384.82,7.812
1064,526988.5,710375.7,9.837
1065,526992.61,710366.58,11.169
1066,526996.72,710357.46,11.547
1067,527000.82,710348.35,11.772
1068,527004.93,710339.23,12.123000000000001
1069,527009.04,710330.11,11.754000000000001
1070,527013.14,710320.99,10.71
1071,527017.25,710311.87,7.983
1072,527021.36,710302.76,5.121
1073,527025.47,710293.64,4.311
1074,527029.57,710284.52,4.473
1075,527033.68,710275.4,5.328
1076,527037.79,710266.29,5.760000000000001
1077,527041.89,710257.17,5.7330000000000005
1078,527046.0,710248.05,5.8500000000000005
1079,527050.11,710238.93,6.309
1080,527054.22,710229.82,7.551000000000001
1081,527058.32,710220.7,8.082
1082,527062.43,710211.58,7.7940000000000005
1083,527066.54,710202.46,6.7860000000000005
1084,527070.65,710193.35,6.102
1085,527074.75,710184.23,6.003
1086,527078.86,710175.11,4.869000000000001
1087,527082.97,710165.99,1.854
1088,527087.07,710156.88,1.7189999999999999
1089,526627.97,711200.39,9.063
1090,526632.08,711191.27,7.857
1091,526636.19,711182.16,9.333
1092,526640.29,711173.04,9.243
1093,526644.4,711163.92,8.307
1094,526648.51,711154.8,8.352
1095,526652.62,711145.69,8.478
1096,526656.72,711136.57,8.559
1097,526660.83,711127.45,8.514000000000001
1098,526664.94,711118.33,8.622
1099,526669.04,711109.21,9.063
1100,526673.15,711100.1,8.748000000000001
1101,526677.26,711090.98,9.522
1102,526681.37,711081.86,8.712
1103,526685.47,711072.74,7.722
1104,526689.58,711063.63,7.11
1105,526693.69,711054.51,6.777
1106,526697.79,711045.39,6.489
1107,526701.9,711036.27,6.525
1108,526706.01,711027.16,6.471
1109,526710.12,711018.04,6.156
1110,526714.22,711008.92,6.066000000000001
1111,526718.33,710999.8,6.147
1112,526722.44,710990.69,6.318
1113,526726.54,710981.57,6.66
1114,526730.65,710972.45,7.011
1115,526734.76,710963.33,6.849
1116,526738.87,710954.22,7.011
1117,526742.97,710945.1,7.083
1118,526747.08,710935.98,6.867
1119,526751.19,710926.86,7.011
1120,526755.29,710917.74,6.957000000000001
1121,526759.4,710908.63,6.768
1122,526763.51,710899.51,6.615
1123,526767.62,710890.39,6.615
1124,526771.72,710881.27,6.183
1125,526775.83,710872.16,6.075
1126,526779.94,710863.04,5.958
1127,526784.05,710853.92,5.526
1128,526788.15,710844.8,5.913
1129,526792.26,710835.69,6.201
1130,526796.37,710826.57,5.625
1131,526800.47,710817.45,5.922000000000001
1132,526804.58,710808.33,6.12
1133,526808.69,710799.22,6.6240000000000006
1134,526812.8,710790.1,6.093
1135,526816.9,710780.98,7.226999999999999
1136,526821.01,710771.86,6.291
1137,526825.12,710762.75,6.687
1138,526829.22,710753.63,8.415
1139,526833.33,710744.51,8.658
1140,526837.44,710735.39,8.270999999999999
1141,526841.55,710726.27,7.263000000000001
1142,526845.65,710717.16,7.353
1143,526849.76,710708.04,5.634
1144,526853.87,710698.92,3.9330000000000003
1145,526857.97,710689.8,7.497
1146,526862.08,710680.69,9.036
1147,526866.19,710671.57,8.721
1148,526870.3,710662.45,8.892000000000001
1149,526874.4,710653.33,9.072000000000001
1150,526878.51,710644.22,8.325000000000001
1151,526882.62,710635.1,7.056
1152,526886.72,710625.98,7.2
1153,526890.83,710616.86,7.983
1154,526894.94,710607.75,8.360999999999999
1155,526899.05,710598.63,8.118
1156,526903.15,710589.51,7.938000000000001
1157,526907.26,710580.39,7.929
1158,526911.37,710571.28,7.731
1159,526915.48,710562.16,8.199
1160,526919.58,710553.04,8.586
1161,526923.69,710543.92,8.289000000000001
1162,526927.8,710534.8,8.532
1163,526931.9,710525.69,8.982000000000001
1164,526936.01,710516.57,8.847
1165,526940.12,710507.45,7.614000000000001
1166,526944.23,710498.33,6.831
1167,526948.33,710489.22,6.885000000000001
1168,526952.44,710480.1,6.462
1169,526956.55,710470.98,5.6160000000000005
1170,526960.65,710461.86,5.004
1171,526964.76,710452.75,5.157000000000001
1172,526968.87,710443.63,3.978
1173,526972.98,710434.51,3.582
1174,526977.08,710425.39,1.9620000000000002
1175,526981.19,710416.28,1.071
1176,526985.3,710407.16,2.286
1177,526989.4,710398.04,4.14
1178,526993.51,710388.92,6.201
1179,526997.62,710379.81,8.604000000000001
1180,527001.73,710370.69,10.224
1181,527005.83,710361.57,10.926
1182,527009.94,710352.45,11.403
1183,527014.05,710343.33,11.889000000000001
1184,527018.15,710334.22,11.934
1185,527022.26,710325.1,11.475
1186,527026.37,710315.98,10.197000000000001
1187,527030.48,710306.86,6.237
1188,527034.58,710297.75,4.932
1189,527038.69,710288.63,4.833
1190,527042.8,710279.51,5.4
1191,527046.91,710270.39,5.814
1192,527051.01,710261.28,6.318
1193,527055.12,710252.16,6.309
1194,527059.23,710243.04,6.48
1195,527063.33,710233.92,7.569
1196,527067.44,710224.81,7.875
1197,527071.55,710215.69,7.5600000000000005
1198,527075.66,710206.57,6.48
1199,527079.76,710197.45,5.58
1200,527083.87,710188.34,5.22
1201,527087.98,710179.22,4.023
1202,527092.08,710170.1,1.935
1203,527096.19,710160.98,1.809
1204,526632.98,711213.62,9.918
1205,526637.09,711204.5,10.44
1206,526641.2,711195.38,10.431000000000001
1207,526645.3,711186.26,9.99
1208,526649.41,711177.15,9.747
1209,526653.52,711168.03,9.485999999999999
1210,526657.63,711158.91,8.091000000000001
1211,526661.73,711149.79,7.587
1212,526665.84,711140.67,8.226
1213,526669.95,711131.56,7.785
1214,526674.05,711122.44,7.596
1215,526678.16,711113.32,10.035
1216,526682.27,711104.2,9.765
1217,526686.38,711095.09,9.54
1218,526690.48,711085.97,10.386
1219,526694.59,711076.85,9.315
1220,526698.7,711067.73,7.614000000000001
1221,526702.8,711058.62,7.362
1222,526706.91,711049.5,7.119000000000001
1223,526711.02,711040.38,6.696000000000001
1224,526715.13,711031.26,6.372
1225,526719.23,711022.15,6.291
1226,526723.34,711013.03,6.318
1227,526727.45,711003.91,6.417
1228,526731.55,710994.79,6.534
1229,526735.66,710985.68,6.678
1230,526739.77,710976.56,6.831
1231,526743.88,710967.44,7.002000000000001
1232,526747.98,710958.32,6.984
1233,526752.09,710949.2,6.8580000000000005
1234,526756.2,710940.09,6.9479999999999995
1235,526760.31,710930.97,6.606
1236,526764.41,710921.85,6.57
1237,526768.52,710912.73,6.6240000000000006
1238,526772.63,710903.62,6.156
1239,526776.73,710894.5,5.787
1240,526780.84,710885.38,5.58
1241,526784.95,710876.26,5.724
1242,526789.06,710867.15,5.391
1243,526793.16,710858.03,4.959
1244,526797.27,710848.91,5.067
1245,526801.38,710839.79,5.364
1246,526805.48,710830.68,5.184
1247,526809.59,710821.56,5.292
1248,526813.7,710812.44,5.175
1249,526817.81,710803.32,5.652
1250,526821.91,710794.21,4.023
1251,526826.02,710785.09,4.742999999999999
1252,526830.13,710775.97,4.365
1253,526834.23,710766.85,5.004
1254,526838.34,710757.73,6.633
1255,526842.45,710748.62,5.760000000000001
1256,526846.56,710739.5,4.923
1257,526850.66,710730.38,4.095
1258,526854.77,710721.26,3.51
1259,526858.88,710712.15,3.303
1260,526862.98,710703.03,3.2760000000000002
1261,526867.09,710693.91,3.726
1262,526871.2,710684.79,4.527
1263,526875.31,710675.68,4.167
1264,526879.41,710666.56,5.724
1265,526883.52,710657.44,7.829999999999999
1266,526887.63,710648.32,6.803999999999999
1267,526891.74,710639.21,5.454
1268,526895.84,710630.09,6.012
1269,526899.95,710620.97,6.534
1270,526904.06,710611.85,6.777
1271,526908.16,710602.74,6.885000000000001
1272,526912.27,710593.62,7.029
1273,526916.38,710584.5,7.434
1274,526920.49,710575.38,7.929
1275,526924.59,710566.26,8.316
1276,526928.7,710557.15,8.568
1277,526932.81,710548.03,8.838000000000001
1278,526936.91,710538.91,9.207
1279,526941.02,710529.79,10.071
1280,526945.13,710520.68,9.837
1281,526949.24,710511.56,9.567
1282,526953.34,710502.44,9.189000000000002
1283,526957.45,710493.32,9.189000000000002
1284,526961.56,710484.21,8.874
1285,526965.66,710475.09,8.307
1286,526969.77,710465.97,8.415
1287,526973.88,710456.85,10.35
1288,526977.99,710447.74,7.245000000000001
1289,526982.09,710438.62,7.11
1290,526986.2,710429.5,4.734
1291,526990.31,710420.38,3.249
1292,526994.42,710411.27,3.9690000000000003
1293,526998.52,710402.15,5.805000000000001
1294,527002.63,710393.03,7.083
1295,527006.74,710383.91,9.261
1296,527010.84,710374.79,10.413
1297,527014.95,710365.68,11.124
1298,527019.06,710356.56,11.538
1299,527023.17,710347.44,11.907
1300,527027.27,710338.32,11.735999999999999
1301,527031.38,710329.21,11.259
1302,527035.49,710320.09,8.865
1303,527039.59,710310.97,6.003
1304,527043.7,710301.85,5.076
1305,527047.81,710292.74,5.004
1306,527051.92,710283.62,5.652
1307,527056.02,710274.5,5.805000000000001
1308,527060.13,710265.38,7.596
